cbs_square,753,3343,1934,5820,4356,1739,7859,2155,5706,3513,4431,1204,718,657,4387,2075,931,417,284,6767,3921,7229,4354,8282,2096,1176,7422,4987,5499,1258,4440,3155,1026,6908,1379
E1725N3160,9.335167601569,6.302414923423001,4.983768086745999,11.709789118604997,1.2242003352520001,3.9589184777720003,8.856514822268,9.553555689012999,6.1022364925230015,6.284021917803001,7.182760074698,10.516711196835999,10.879026067948999,13.862662596389,5.672797917025999,3.6343694667920006,10.756462347654999,11.549375253596999,12.839205224983,9.785553569054002,12.194760260824,8.310924210128002,5.052025633413001,4.874466249849,10.682476930986,9.958758384266,6.7308295235690005,7.481985748677001,6.455969959678,4.156934171112001,4.8609064763830006,6.942478369364999,6.649554214606001,6.751286872663,2.600638410862
E1725N3170,8.967764848115001,4.507624734697999,4.6163653332919985,10.447436452227997,3.2978607157010007,3.1347647498740008,8.032125662877997,8.926957893369002,4.307446303798001,4.489231729077999,6.494003334771999,10.149308443382,10.511623314495,13.495259842935006,5.305395163571997,0.887691584161,10.389059594201,11.181972500143004,12.471802471529006,9.418150815600002,11.370371101433998,7.622167470202,3.2572354446880007,3.099450681491001,10.202085696502998,9.567089117402,4.936039334843999,6.793229008750999,5.193617293300996,3.8085899255100006,4.124284948593,5.680125702987997,6.282151461152,4.956496683937998,1.9298028892609997
E1725N3180,12.189195068826995,9.156442390681,7.837795554003998,14.563816585862993,4.07822780251,6.81294594503,11.710542289526,12.407583156270995,8.956263959781001,9.138049385061,10.036787541955999,13.370738664093997,13.733053535206995,16.716690063646997,8.526825384283999,6.488396934050001,13.610489814912997,14.403402720854999,15.693232692240997,12.639581036311998,15.048787728081997,11.164951677386002,7.906053100671,7.728493717106998,13.536504398243999,12.812785851523998,9.584856990827,10.336013215935,9.309997426935999,7.0109616383699995,7.714933943640999,9.796505836622998,9.503581681864,9.605314339921,5.45466587812
E1725N3185,11.718959805369,8.686207127223,7.367560290545998,14.093581322404997,3.6079925390520002,6.342710681572,11.240307026068,11.937347892813001,8.486028696323,8.667814121603,9.566552278497998,12.900503400636,13.262818271749,16.246454800189003,8.056590120825998,6.018161670592001,13.140254551455,13.933167457397001,15.222997428783003,12.169345772854003,14.578552464624002,10.694716413928,7.435817837213,7.258258453649,13.066269134786001,12.342550588066002,9.114621727369,9.865777952477002,8.839762163478,6.5407263749119995,7.244698680182999,9.326270573164999,9.033346418406,9.135079076463,4.984430614662
E1725N3190,12.116418722019,9.083666043873,7.765019207195998,14.491040239054998,4.0054514557020005,6.740169598222,11.637765942718001,12.334806809463,8.883487612973001,9.065273038252998,9.964011195147998,13.297962317285998,13.660277188398998,16.643913716839002,8.454049037475999,6.4156205872420005,13.537713468104998,14.330626374047,15.620456345433002,12.566804689504002,14.976011381274,11.092175330578,7.833276753863,7.655717370299,13.463728051436,12.740009504716001,9.512080644018999,10.263236869127,9.237221080127998,6.938185291561999,7.642157596832999,9.723729489814998,9.430805335055998,9.532537993113,5.381889531312
E1725N3195,13.525974107826995,10.493221429681,9.174574593003998,15.900595624862992,5.41500684151,8.14972498403,13.047321328526,13.744362195270995,10.293042998781,10.474828424060998,11.373566580955998,14.707517703093997,15.069832574206993,18.053469102647,9.863604423283999,7.82517597305,14.947268853912997,15.740181759854996,17.030011731240997,13.976360075311998,16.385566767081997,12.501730716386,9.242832139671,9.065272756106998,14.873283437243998,14.149564890523997,10.921636029826999,11.672792254935,10.646776465935998,8.347740677369998,9.051712982640998,11.133284875622998,10.840360720863998,10.942093378921,6.791444917120001
E1730N3150,9.355411598734001,6.322658920587999,5.004012083910998,11.730033115769999,1.244444332417,3.9791624749370005,8.876758819433002,9.573799686178,6.122480489688,6.304265914967999,7.203004071862998,10.536955194001001,10.899270065114,13.882906593554003,5.693041914190998,3.6546134639570003,10.776706344820001,11.569619250762,12.859449222148003,9.805797566219004,12.215004257989001,8.331168207293,5.072269630577999,4.894710247013998,10.702720928151003,9.979002381431002,6.751073520733999,7.5022297458419995,6.476213956842998,4.177178168277,4.881150473547998,6.962722366529998,6.669798211770999,6.771530869827998,2.620882408027
E1730N3155,8.458923240516999,5.426170562371,4.107523725693999,10.833544757552996,0.3479559742,3.0826741167200002,7.9802704612160005,8.677311327960998,5.225992131471001,5.407777556751001,6.306515713645999,9.640466835783998,10.002781706896998,12.986418235337,4.796553555974,2.7581251057400005,9.880217986602998,10.673130892545,11.962960863931,8.909309208002002,11.318515899771999,7.4346798490760015,4.175781272361,3.998221888796999,9.806232569934,9.082514023214,5.854585162517,6.6057413876250015,5.579725598626,3.28068981006,3.9846621153309996,6.066234008313,5.773309853554,5.875042511611,1.72439404981
E1730N3160,8.295316390397002,4.231873463287,3.943916875574,10.171685180816995,1.5227777710899997,2.5821698781360003,7.756374391466999,8.513704477841,4.031695032387001,4.213480457667,6.1429088635259985,9.476859985663998,9.839174856776998,12.822811385217,4.632946705853999,1.5318915263999997,9.716611136482998,10.509524042425,11.799354013811,8.745702357882003,11.094619830022996,7.271072998956001,2.981484173277,2.82369941008,9.642625719814,8.918907173094002,4.660288063433,6.442134537505001,4.917866021889998,3.117082959940001,3.781642446748001,5.404374431576998,5.609703003433999,4.680745412527,0.6129818525199998
E1730N3165,8.520777442067,4.208776430836,4.169377927244,10.148588148366,1.7838247427000002,2.687777343826,7.733277359015999,8.628109589507003,4.008597999936001,4.190383425216001,6.195155030910001,9.702321037334,10.064635908447,13.048272436887006,4.858407757524,1.290272065199,9.942072188153,10.734985094095006,12.024815065481008,8.971163409552002,11.071522797572001,7.323319166340002,2.958387140826001,2.8006023776290014,9.868086771484,9.144368224764,4.637191030981999,6.494380704889001,4.894768989438997,3.3616025194620005,3.8254366447310004,5.381277399125999,5.835164055104,4.657648380075999,0.6311730379099998
E1730N3170,8.609308046348,4.149167932931,4.257908531525,10.088979650460997,2.939403913934,2.7763079481070005,7.673668861110999,8.568501091602,3.9489895020310004,4.130774927311,6.135546533005,9.790851641614998,10.153166512728,13.136803041168005,4.946938361804998,0.529234782394,10.030602792433998,10.823515698376005,12.113345669762007,9.059694013833,11.011914299666996,7.263710668435001,2.8987786429210005,2.7409938797240008,9.843628894735998,9.208632315634999,4.577582533076999,6.434772206984,4.835160491533997,3.4501331237430004,3.765828146826,5.321668901220998,5.923694659385001,4.598039882170999,1.5713460874939997
E1730N3175,8.738174892884,4.278034779466999,4.386775378061,10.217846496996998,3.0682707604699995,2.9051747946429995,7.802535707646999,8.697367938138001,4.077856348567,4.259641773847,6.264413379541001,9.919718488150998,10.282033359264,13.265669887704005,5.075805208340999,0.6581016289299999,10.159469638969998,10.952382544912005,12.242212516298007,9.188560860369002,11.140781146202997,7.392577514971002,3.0276454894569995,2.8698607262599998,9.972495741271997,9.337499162171,4.706449379613,6.563639053520001,4.9640273380699975,3.5789999702789994,3.894694993361999,5.450535747756999,6.052561505921001,4.726906728707,1.70021293403
E1730N3180,8.925592658909,3.412498759117,4.565865931902,9.760889643665,5.522186157428,3.913848592427,7.345578854314999,8.841724693998,3.212320328217001,3.394105753497,6.408770135401,10.147269151331997,10.508072887431995,13.493220550885,5.303355871522,4.063904719794001,10.387020302150999,11.179933208092997,12.429630282322996,9.375978626393998,10.683824292870998,7.536934270831002,3.168156228617001,2.961606012010001,10.116852497131994,9.481855918030996,0.12189687101300001,6.707995809380001,4.963749048870001,4.755992010962999,4.039051749222001,5.450257458557,6.280112169102,3.455956185107001,4.186064811243999
E1730N3185,8.530674576471998,2.797505748910001,4.170947849465,9.365971561228,5.127268074991,3.5189305099899992,6.950660771877999,8.446806611560998,1.2069512978400003,2.1018075714089997,6.013852052964,9.752351068894997,10.113154804994997,13.098302468448,4.908437789085,3.6689866373570004,9.992102219713999,10.785015125655999,12.034712199885996,8.981060543956998,10.288906210434,7.142016188394001,2.7732381461800006,2.5666879295730003,9.721934414694996,9.086937835593996,2.4604590837960005,6.313077726943,4.5688309664330005,4.3610739285259985,3.644133666785,5.055339376119999,5.885194086664999,1.09868012779,3.791146728807
